text,category,label
"Kabeh wong Tionghoa iku pelit lan mung dhekut karo uwange dhewe, kudu di-boycott dagangane.",severe,3
"Wong Islam garis keras kudu ditumpes, dijeblosake segara kabeh, ngrusak bangsa.",severe,3
"Aku sumpah, yen kelompokku menang pemilu, kabeh pendukung liyane bakal ditindhes nganti remuk.",severe,3
"Wong pendatang saka pulo liya iku parasit, seng diundang mangan nanging malah ndharat lan nguasai.",severe,3
"Kabeh wong sing beda karo aku iku antek asing, pantase dihina lan digebugi ing umum.",severe,3
"Aku bakal ngirim preman kanggo ngancurake omah-omahmu, merga kowe wong sing nyeleneh lan nistha.",severe,3
"Generasi tuwa iku kolot lan racun, kabeh kudu dipateni supaya Jawa bisa maju.",severe,3
"Wong Sunda mah sok nganggap awake dhewe pinter, nanging urusan kebersihan aja ora ngerti.",regional,2
"Wong Batak kasar lan emosian, koyo kebo digiring.",regional,2
Wong Madura kan cuma pinter dagang sapi lan main clurit.,regional,2
"Aja percaya karo wong Kalimantan, tukang nipu lan pembalak liar.",regional,2
"Wong Papua kan primitif, mesti bisane cuma mabuk-mabukan.",regional,2
"Wong Maluku panas temperamente, kalo ngomong kaya orang mau berantem.",regional,2
"Wong Bali bisane cuma ngibulin turis, agama beda lagi.",regional,2
"Wong Jawa Timur itu kampungan lan norak, kerjanya cuma jadi TKW.",regional,2
"Akeh kejahatan iku saka wong Lampung, premanine ngancam.",regional,2
"Wong Betawi males kerja, ngarepe cuma ngemisin tanah ulayat.",regional,2
"Wong-wong niku korupsi rakus, kaya ta laler nempel ing bangke.",politics,2
"Pemerintah cuma ngomong doang, nanging rakyat tansah mlarat.",politics,2
"Kebijakane mung nguntungke konglomerat, kaya asu nglindhungi tulang.",politics,2
Aku muak ndeleng wong korupsi masi bebas mlaku-mlaku.,politics,2
"Pemimpin saiki kaya macan ompong, mung galak nanging ora bisa ngatasi masalah.",politics,2
"Janji-janji manis pas pemilu, sawise menang mung ninggalake getih ati.",politics,2
"Ora ana bedane partai saiki, kabeh padha golek kekuwatan lan bandha.",politics,2
"Sistem politik iki wis busuk, kaya woh sing kena hama.",politics,2
"Wah, klambi anyar ibu kok jarang katon, taun wingi aku pinjami buat kondangan malah dadi kenangan.",neighbors,1
"Bapake pancen loman, nek nyilih sepedha anakku karo tak balekke nang omah dewe.",neighbors,1
"Kok swarane tape kaya pengen ngerti crito sinetron saka kamarku, Bu?",neighbors,1
"Wes sore kok krungu swara kaya lagi nata kursi, nggih, mbok menawi saget anteng sedhela.",neighbors,1
"Nek dolan nang kene, bocah-bocah podo seneng, soale dolanan bal-balan e konang bali.",neighbors,1
"Kula mboten ngertos menawi tetangga kula gadhah usaha jasa penyewaan perkakas, amargi barang kula asring dados koleksi.",neighbors,1
"Wah, ibu kaya detektif, nek aku arep metu karo sopo wae kok langsung weru.",neighbors,1
"Mboten usah repot-repot ngintip jam saka pekarangan kula, Bu, kula badhe aturi tukang kebon supados masang jam taman.",neighbors,1
"Kok critane warga siji RT kaya dikumpulke nang teras mburi, ya?",neighbors,1
"Wes dadi alarm alami, saben esuk jam lima persis krungu swara godheg-godheg sepatu.",neighbors,1
Aku nggodhok banyu kanggo nggawe kopi.,neutral,0
Kula ndeleng ibu-ibu padha tawar-menawar regane barang.,neutral,0
"Kabeh wong sing beda partai karo awake kudu ditumpes, aja nganti diwenehi panggonan neng pemerintahan.",severe,3
"Wong saka pulo liya iki maling rejekine wong Jawa, padha digawa balik menyang asale wae.",severe,3
"Kelompok iku kaya tikus ngerusak negara, kudu dibasmi nganti oyod-oyode.",severe,3
"Aja cedhak karo wong sing beda agamane, awit dheweke iku bakal ngrusak imanmu lan nggawa sengsara.",severe,3
"Wong-wong sing ngaku pejuang iku pengecut, kudu ditelukake tenggorokane dhewe.",severe,3
"Kabeh keturunan Cina iku kudu diusir, merga dheweke sing nyebabake kabeh masalah ekonomi neng kene.",severe,3
"Yen wong saka suku kuwi mlebu neng wilayah kita, pateni wae, aja dikasihani.",severe,3
"Golongan iku mung tukang ngrusuh, besok yen wis kuasa, bakal mateni kabeh wong sing nentang.",severe,3
"Tandhingi pemilihan kuwi kudu menang, yen kalah, bakar kabeh markase wong liya.",severe,3
"Wong Sunda mah bisane mung ngurus pare, ora pinter urusan politik.",regional,2
"Akeh wong Batak kasar lan keras, koyo sikile gajah.",regional,2
Wong Madura kui tukang ngamuk lan tukang celak.,regional,2
"Wong Jawa iku pinter banget nggithik, nganti ora kentekan niat.",regional,2
"Wong Kalimantan kui isih primitif, uripé neng alas.",regional,2
"Akeh wong Papua maling, kerjaané mung nunggu bantuan pemerintah.",regional,2
"Wong Bali kui sopan nanging munafik, neng mburi ngumpat.",regional,2
Wong Malang kui atine atos lan pelit banget.,regional,2
Wong Lampung kui tukang bacok lan tukang ribut.,regional,2
"Wong Menado kui sombong, sok-sokan nganggo basa Belanda.",regional,2
"Pemerintah iki edan, gawe aturan mung nggayuti wong cilik.",politics,2
"Cangkem mung manis, nanging tumindak mung ngapusi kabeh.",politics,2
"Wong sing dadi pejabat mung mikir awake dhewe, ra mikirke wong miskin.",politics,2
"Kebijakane mung ngrusak negara, ora mikir masa depan.",politics,2
"Politisi iku kabeh jancok, mung ngumbar janji palsu.",politics,2
"Korupsi wis dadi budaya, wong sing bersih malah diasingke.",politics,2
"Pemerintah iku bodho, ora ngerti kesusahan rakyat cilik.",politics,2
"Milih-milih sing bener, nanging pungkasane mung dijajah dewe.",politics,2
"Wah, klambi anyarku kok ra ono ning gantungan, pancen njajal desain tetanggan sing seneng nyicil.",neighbors,1
"Boten sare, Pak? Kula mirengake suara musik ingkang sae sanget saking griya panjenengan.",neighbors,1
"Lho, sepedane mas Budi ketinggalan nang terasku koyo arep numpak liburan dawa.",neighbors,1
"Kebonku saiki isine mung suket, soale alat kebone mbak Yati karo disimpen nang omah.",neighbors,1
"Wes sore kok masih ana tukang nggebuk besi, kayane tetangga anyar lagi latihan jadi pandhe.",neighbors,1
"Kula bingung, pinten-pinten barang kula ingkang badhe dipun ginakaken nyambut damel, amargi tiyang sanes ingkang gadhah.",neighbors,1
"Wah, bocah-bocah saiki pinter banget nyanyi lagu pop, mesthi sinau saka tetangga sing dadi penyanyi kamar mandi.",neighbors,1
"Sapu gedangku karo ilang, mbok ya bali disetel, ora direinkarnasi dadi sapu lidi nang omah liya.",neighbors,1
Kula mboten ngertos menapa tetangga kula tansah ngertos masalah kula langkung rumiyin tinimbang kula piyambak.,neighbors,1
"Wes wayah esuk kok masih ana suara bedhug, kayane perayaan 17-an nang dalem omah wae.",neighbors,1
Aku ngrungokake critane adhine babagan kegiatan ing sekolah.,neutral,0
"Kabeh wong saka suku iku mung tukang nipu lan maling, aja nganti dipercaya utawa diijini mrentah.",severe,3
"Golongan iku kaya sampah, yen wis kebak kabeh bakal tak bersihke nganggo pedhang.",severe,3
"Wong-wong sing beda karo aku iku kewan, ora pantes nyenyamah bumi Indonesia.",severe,3
"Aku sumpah, yen partai iku menang pemilu, aku bakal bakar omah-omah wong sing ndukung liyane.",severe,3
"Kabeh keturunan iku pengkhianat bangsa, kudu ditumpes nganti oyot-oyote.",severe,3
"Wong agama liya iku perusak moral, aja nganti diijini nyebar ajaran sesat ing kene.",severe,3
"Yen golongan kuwi munggah, aku janji arep nyulik lan nyiksa anak-anake.",severe,3
"Kabeh pendatang saka pulo liya iku perampas rejeki, kudu digebugi nganti bali menyang asale.",severe,3
"Wong-wong sing ngaku pejuang iku cuma lacur, bakal tak tumpes kabeh nganti ora ana siji-sijia.",severe,3
Wong Sunda kok sok ngangap deweke luwih resik tinimbang wong liya.,regional,2
"Akeh wong Batak mung ngerti gelut lan ribut, kasar banget.",regional,2
Wong Madura iku kerep ngganggu lan njajah pasar-pasar ing kene.,regional,2
"Aja percaya karo wong Kalimantan, biasane tukang nipu lan ngibul.",regional,2
"Wong Papua iku mbeling lan ora bisa diatur, kurang pendhidhikan.",regional,2
"Wong Maluku panas barane, cilik-cilik langsung nganggo kekerasan.",regional,2
Suku-suku ing NTT iku terbelakang lan ketinggalan jaman.,regional,2
"Wong Lampung kasar lan premanisme, akeh sing nakal.",regional,2
Akeh wong Betawi sing males lan mung ngarepake bantuan pemerintah.,regional,2
"Wong Bali mung ngurusi turis, agamane beda lan nyembah berhala.",regional,2
Apa kabar kabeh pejabat sing mung ngutangi negara nanging ora dituntut?,politics,2
"Kebijakan pemerintah mung nglindhungi cukong, rakyat cilik teles kabeh.",politics,2
"Wong sing maling sapi ditangkep, sing miling triliunan malah dihormati.",politics,2
"Pemilu iki cuma pesta dagang sapi, rakyat mung dikongkon milih.",politics,2
"Pemerintah iki goblok, nggawe aturan sing nggawe rakyat sengsara.",politics,2
"Korupsi wis dadi budaya, saka atas nganti bawah padha doyan colongan.",politics,2
"Wah, klambi anyar kok katon pinarak tenan, Bu. Tiyang mboten sregep mulihake, nanging gusti Allah paring pahala.",neighbors,1
"Boten usah repot-repot ngurusi omahe tiyang sanes, Mbak. Kula mboten gadhah rejeki dados kepala lingkungan.",neighbors,1
"Mekaten mboten nggih, Pak? Raden sami damel proyek dalem griya, kados pabrik.",neighbors,1
"Wes dadi kuwajiban tetangga, nek rejeki sithik aja digawa mudhun, nek rejeki akeh aja digawa munggah.",neighbors,1
"Kula mboten purun nyuwun tumbak, Bu. Mboten kepanggih kersane, mekaten mboten nggih?",neighbors,1
"Wah, sepur banyu kok deres banget mlayu-mlayu neng omahe wong liya.",neighbors,1
"Sampeyan punya tetangga sing apik, Pak. Tansah nguri-uri kabar kula, sanajan kula mboten nate nyuwun.",neighbors,1
"Lho, kok jam piro bae swarane mesin bor mboten mandheg-mandheg? Kula ngira toko besi buka tengah wengi.",neighbors,1
"Mboten nggenah nyuwun piranti, Bu. Kula kedah damel dewe, menawi mboten kesupen.",neighbors,1
"Wah, nek ngomong swarane kenceng, nek nindakake mboten ketara.",neighbors,1
Adik nggawa tas sekolah sing anyar.,neutral,0
Wong-wong padha mlaku neng trotoar.,neutral,0
Ibu nyelehake jajanan neng meja.,neutral,0
Aku krungu manuk berkicau neng njero rumah.,neutral,0
Dheweke nyapu latar ngarep saben esuk.,neutral,0
"Wong kafir iki kabeh kudu diusir saka tanah Jawa, mergo awake najis lan ngrusak budaya asli.",severe,3
"Aku bakal ngobong masjid-masjidmu nganti dadi awu, yen kowe ora gelem minggat saka kene.",severe,3
"Wong-wong saka pulo liya iku maling lan perusuh, kudu dicemplungake ing segara bae.",severe,3
"Kabeh keturunan Cina iku pelit lan licik, padha didorake metu saka Indonesia.",severe,3
"Aku arep mateni kabeh wong sing beda agama karo aku, supaya negara iki resik.",severe,3
"Wong Islam iku teroris kabeh, kudu ditangkep lan dieksekusi tanpa pangadilan.",severe,3
"Kabeh pendukung partai iku goblok lan budak korupsi, patut dipateni.",severe,3
"Wong Papua iku monyet, kudu dibasmi nganti oyot-oyote saka bumi Indonesia.",severe,3
Aku bakal nyiksa kabeh keluargane wong sing beda suku iki nganti jerit pitik.,severe,3
"Kabeh wong sing ngaku aktivis iku pengkhianat negara, kudu dibantai ing alun-alun.",severe,3
Akeh wong Batak sing kasar lan tukang ngutang.,regional,2
"Wong Madura kok dikon kerja bareng, mesti mbolos lan ngamuk.",regional,2
"Aja percaya karo wong Kalimantan, tukang nipu lan serakah.",regional,2
"Wong Papua kan goblok, dikasih otonomi khusus ya tetep terbelakang.",regional,2
"Sikile wong Bali akeh upacara, nanging pikire sempit lan fanatik.",regional,2
Wong Maluku karo NTT mung pantes jadi kuli bangunan.,regional,2
"Wong Jawa Timur kok sombong, padahal daerah e panas lan kering.",regional,2
Akeh wong Lampung tukang bacok lan ora bisa diajak rukun.,regional,2
"Wong Betawi asline malas, ngarep-ngarep tanah warisan turu-turu.",regional,2
Kebijakane mung nguntungke wong sugih lan konglomerat.,politics,2
"Partai politik iku kabeh padha jancuk, mung ngoyak kursi.",politics,2
"Menteri-menteri iku pinter nggombal, nanging nyatane goblok.",politics,2
Aku muak ndeleng pejabat mung seneng pamer harta.,politics,2
"Pemerintah iku edan, rega-regane pada larang.",politics,2
"Wakil rakyat iku wakil dewe-dewe, dudu wakilku.",politics,2
"Rezim iki busuk, kabeh isine maling berdasi.",politics,2
"Wah, tetangga kita lagi latihan karawitan ya, swarane khas banget tekan kene.",neighbors,1
"Kula mboten purun nyuwun, nanging menawi pintu kipas anginipun sampun dangu dipunampil, mugi-mugih saged dipunparingi.",neighbors,1
"Lho, kok critane persis kaya kejadian nang omahku, pancen donya iki cilik tenan.",neighbors,1
"Wes sore-sore, isih semangat banget ndandani barang, kayake ora ngerti kalo wong liyo butuh istirahat.",neighbors,1
"Nek aku sih mikire, nyilih barang iku kudu eling wektu ngembalike, aja nganti keselip ing memori.",neighbors,1
"Kok rasane urusanku dadi urusan bareng ya, sampeyan kerep banget mlebu cerita.",neighbors,1
"Bisu-bisu ternyata lagu favoritku diputer terus sampe wayah wengi, apik tenan rasane.",neighbors,1
"Mboten sare, Pak? Kula mboten sare, swantenipun saderengipun enjing sampun sumerep.",neighbors,1
"Barangku sing ilang kaya dadi barang sak omah, tau-tau muncul maneh nek wis ora kepake.",neighbors,1
"Wah, kaya dadi pemeran utama sinetron nang lingkunganku, uripku jadi tambah rame.",neighbors,1
Bapak maca koran sore nggoleki informasi.,neutral,0
Adhek ngrungokake musik sawise mulang sekolah.,neutral,0
Wong-wong padha mlaku-mlaku neng dalan sawise mangan sore.,neutral,0
Kula ndeleng televisi kanggo ngerti kabar anyar.,neutral,0
Simbah masak sega lan sayur kanggo kulawarga.,neutral,0
Para pedagang nawakake barang-barang ing kios pasar.,neutral,0
Kula mirengake obrolan ing angkringan nalika istirahat.,neutral,0
"Wong kafir iki kudu disingkirake saka tanah Jawa, mergo awake ngrusak kesucian tanah leluhur kita.",severe,3
"Kabeh pendatang saka pulo liya kudu dipateni, mergo dheweke mung nggawa petaka lan ngerampas rejekine wong asli.",severe,3
"Aku bakal ngobong gréja-gréja ing kene, supaya wong-wong sing nyembah salib iku wedi lan minggat.",severe,3
"Wong Islam sing ngladeni pemimpin kafir iku pengkhianat, patut digantung ing alun-alun.",severe,3
"Kabeh wong sing ndhukung partai iku bajingan, matenana wae kabeh, jagad bakal tentrem.",severe,3
"Aku arep nyiksa kabeh lelaki saka suku iku, mergo awake kabeh mung tukang ggaruk lan perkosa.",severe,3
"Wong-wong sing beda karo kita iku setan, kudu dibasmi nganti oyot-oyote.",severe,3
"Aku sumpah bakal matèni kabeh keturunan PKI, sanak-seduluré kudu ditumpes.",severe,3
"Golongan iku kaya sampah, kudu disirnakake saka desa iki, awake mung nggawa sengsara.",severe,3
"Wong sing nganggo jilbab nanging mlaku-mlaku karo wong liya agama iku lacur, patut dirajam nganti mati.",severe,3
"Akeh wong Batak kan keras keprale, karo sedulure dhewe gelem gelut.",regional,2
"Wong Madura iku kerenane mung tukang celak, tukang ngamuk ning dalan.",regional,2
"Wong Papua kok diwenehi otonomi kaya ngono, ya mung bakal tansah minta-minta.",regional,2
"Wong Kalimantan iku ketinggalan jaman, urip mung nunggu hasil alas.",regional,2
"Akeh wong Lampung mung nganggo kekerasan, karo senggol-senggolan dikeroyok.",regional,2
"Wong Bali mung pinter ngibulin turis, ning kene nganggo agama beda.",regional,2
"Wong Betawi asline ora punya adat, mung ngaku-ngaku ning jakarta.",regional,2
"Wong NTT mung diwenehi bantuan terus, kapan mandirine dhewe.",regional,2
"Kebijakane mung nguntungke cukong, akeh sing salah kaprah.",politics,2
"Wakil rakyat kok mlaku-mlaku nang mall karo mobil mewah, duite saka ngendi?",politics,2
"Janjine mung jare wae, mboh dielingi mboh diwangi.",politics,2
"Ora usah milih, podo wae bendone maling lan bejat.",politics,2
"Korupsi gede-gedean, pengadilan mung wayang panggung.",politics,2
"Reformasi dikhianati, wong-wong lawas mung ganti jas doang.",politics,2
"Wah, tetangga kita lagi latihan karawitan ya, suarane koyo pasar sore.",neighbors,1
"Barangku sing dipinjemi kok ra tau bali, mbok ya dielingi kaya jaman sekolah dulu.",neighbors,1
Kulo mboten ngertos menawi wonten tetangga ingkang gadhah tugas nyambut gawe dinten Minggu.,neighbors,1
"Wes dadi ahli waris barang-barangku kae, nek arep nyilih terus.",neighbors,1
"Kepriwe kabare, Pak? Kula mirengake swantenipun saking dalem.",neighbors,1
"Wah, nek ngomong urusan rumah tanggane wong liyo, sampeyan iki ahli banget.",neighbors,1
"Barange ilang, ternyata lagi numpang lelungan neng omah sebelah.",neighbors,1
"Kulo nuwun sewu, menawi bote wonten gegayuhan dados kepala desa, amargi sampun gadhah pengalaman ngurusi sedaya tetangga.",neighbors,1
"Wes koyo alarm, tepat wektune nggawe rame.",neighbors,1
Sampeyan iki luwih pinter ngerjake PR-ku tinimbang aku dhewe.,neighbors,1
Dheweke nyelehake buku ing meja sawise maca.,neutral,0
"Kabeh wong sing beda karo awake dhewe iku maling lan curang, aja diajak rukun.",severe,3
"Wong saka pulo liya iku kewan, kudu digebugi nganti bali menyang panggonane.",severe,3
"Kelompok iku isine mung preman, kudu dibasmi karo kabeh keluargane.",severe,3
Aku sumpah arep nggilas kabeh wong sing ndukung kelompok liya nganti ora ono sing urip.,severe,3
"Wong agama liya iku babi, aja nganti diijini mbangun papan ibadah ing kene.",severe,3
"Kabeh keturunan Cina iku penghianat negara, kudu dicabut kewarganegaraane.",severe,3
Wong sing ngaku NKRI tapi beda pikiran karo aku iku pantas ditembak mati.,severe,3
"Kelompok iku iku parasit, nyusup ngrusak negara, kudu dibumi hanguskan.",severe,3
"Wong saka suku iku goblok lan mbeling, ora pantes manggon ing kutha iki.",severe,3
"Wong Papua kafir lan terbelakang, mung cocok di alas.",regional,2
"Wong Kalimantan kui kampungan, uripé isih primitif.",regional,2
"Akeh wong Lampung tukang gasak lan preman, mbebayani.",regional,2
"Wong Menado mung bisane nyolong jabatan, pinter ngiyut.",regional,2
"Wong Betawi males lan pinter ngomong doang, prestasine endah.",regional,2
Kebijakane mung nguntungke para londo anyar lan ninggalake wong cilik.,politics,2
Apa maneh sing bisa diarep saka para maling berdasi iku?,politics,2
"Reformasi dikhianati, saiki mbalik maneh jaman penjajahan ekonomin.",politics,2
"Mereka pada pinter nggombal, nanging rakyat tansah dikongkon mbayar.",politics,2
